
id,idHab,idHabTo,title,startDate,money,category,endAfter,endTimes,endDate,isDeleted,isPaided,repeat
1737,1,-1,Call Out Support,2019-04-30 00:00:00.000,600.0,23,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
12937,80,-1,Insurance Expense,2019-04-30 00:00:00.000,14500.0,218,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1738,1,-1,Call Out Support,2019-04-30 00:00:00.000,600.0,23,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
9091,12,19,Cash Advance,2019-04-30 00:00:00.000,180000.0,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
9092,12,19,Cash Advance,2019-04-30 00:00:00.000,40000.0,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1748,66,1,A Salary Net,2019-04-30 00:00:00.000,4507.2,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
11416,44,19,Transportation,2019-04-30 00:00:00.000,-580.0,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
9095,1,19,Cash Advance,2019-04-30 00:00:00.000,5000.0,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
11416,19,44,Transportation,2019-04-30 00:00:00.000,580.0,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
9097,1,19,Passive Income,2019-04-30 00:00:00.000,9600.0,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
9099,1,19,Transportation,2019-04-30 00:00:00.000,500.0,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1739,1,-1,Call Out Support,2019-04-30 00:00:00.000,600.0,23,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1740,1,-1,Call Out Support,2019-04-30 00:00:00.000,600.0,23,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1741,1,-1,Call Out Support,2019-04-30 00:00:00.000,600.0,23,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1723,1,-1,Call Out Support,2019-04-30 00:00:00.000,600.0,23,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1724,1,-1,Call Out Support,2019-04-30 00:00:00.000,600.0,23,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
9091,19,12,Cash Advance,2019-04-30 00:00:00.000,-180000.0,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
9092,19,12,Cash Advance,2019-04-30 00:00:00.000,-40000.0,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
9093,19,12,Cash Advance,2019-04-30 00:00:00.000,-20000.0,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
9094,19,-1,Loan Interest,2019-04-30 00:00:00.000,9600.0,278,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
9095,19,1,Cash Advance,2019-04-30 00:00:00.000,-5000.0,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
9096,19,1,P'Lhin Expense,2019-04-30 00:00:00.000,-5208.0,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
9097,19,1,Passive Income,2019-04-30 00:00:00.000,-9600.0,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
9098,19,12,Transportation,2019-04-30 00:00:00.000,-580.0,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
9099,19,1,Transportation,2019-04-30 00:00:00.000,-500.0,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1725,1,-1,Call Out Support,2019-04-30 00:00:00.000,600.0,23,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
7958,23,11,Bank Interest,2019-04-30 00:00:00.000,-0.23,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1742,1,12,LTF & RMF,2019-04-30 00:00:00.000,-62357.0,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1743,1,-1,A Salary Net,2019-04-30 00:00:00.000,75120.0,15,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1744,1,-1,A Salary Net,2019-04-30 00:00:00.000,-2681.5,7,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1745,1,-1,A Salary Net,2019-04-30 00:00:00.000,-750.0,6,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1746,1,-1,A Salary Net,2019-04-30 00:00:00.000,3000.0,13,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1747,1,-1,A Salary Net,2019-04-30 00:00:00.000,0.1,2,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1748,1,66,A Salary Net,2019-04-30 00:00:00.000,-4507.2,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1749,1,-1,A Salary Net,2019-04-30 00:00:00.000,2253.6,10,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1750,1,-1,A My Family,2019-04-30 00:00:00.000,-10000.0,155,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1751,1,13,Home Loan,2019-04-30 00:00:00.000,-8700.0,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1726,1,-1,Call Out Support,2019-04-30 00:00:00.000,600.0,23,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
8046,19,12,Cash Advance,2019-04-30 00:00:00.000,240000.0,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1727,1,-1,Call Out Support,2019-04-30 00:00:00.000,600.0,23,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1728,1,-1,Call Out Support,2019-04-30 00:00:00.000,600.0,23,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
1729,1,-1,Call Out Support,2019-04-30 00:00:00.000,600.0,23,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
9093,12,19,Cash Advance,2019-04-30 00:00:00.000,20000.0,,No end date,0,2019-05-01 00:00:00.000,0,1,Only once
8116,13,67,Home Loan,2019-05-01 00:00:00.000,-8700.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
9100,19,-1,Loan Interest,2019-05-01 00:00:00.000,800.0,278,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
8053,12,11,Transfer,2019-05-01 00:00:00.000,-167.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
8051,10,12,Transfer,2019-05-01 00:00:00.000,4137.5,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
8049,6,12,Transfer,2019-05-01 00:00:00.000,45.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
7665,1,10,Transfer,2019-05-01 00:00:00.000,575.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
8116,67,13,Home Loan,2019-05-01 00:00:00.000,8700.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
6695,4,3,Transfer,2019-05-01 00:00:00.000,7.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
8050,5,12,Transfer,2019-05-01 00:00:00.000,2514.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
1754,1,32,Milk,2019-05-01 00:00:00.000,-75.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
8053,11,12,Transfer,2019-05-01 00:00:00.000,167.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
1753,50,1,Transportation,2019-05-01 00:00:00.000,500.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
1753,1,50,Transportation,2019-05-01 00:00:00.000,-500.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
1752,1,21,UOB Saving 24,2019-05-01 00:00:00.000,-25000.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
9101,19,12,Passive Income,2019-05-01 00:00:00.000,-800.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
8054,19,12,Cash Advance,2019-05-01 00:00:00.000,20000.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
8054,12,19,Cash Advance,2019-05-01 00:00:00.000,-20000.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
9101,12,19,Passive Income,2019-05-01 00:00:00.000,800.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
8052,12,2,Transfer,2019-05-01 00:00:00.000,-870.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
1754,32,1,Milk,2019-05-01 00:00:00.000,75.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
8052,2,12,Transfer,2019-05-01 00:00:00.000,870.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
6693,3,34,Home Expense,2019-05-01 00:00:00.000,-879.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
6694,3,34,Saving Insurance,2019-05-01 00:00:00.000,-9950.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
8051,12,10,Transfer,2019-05-01 00:00:00.000,-4137.5,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
8047,12,3,Transfer,2019-05-01 00:00:00.000,-11175.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
8047,3,12,Transfer,2019-05-01 00:00:00.000,11175.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
12710,67,-1,Home Tax,2019-05-01 00:00:00.000,-5244.39,220,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
6694,34,3,Saving Insurance,2019-05-01 00:00:00.000,9950.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
1752,21,1,UOB Saving 24,2019-05-01 00:00:00.000,25000.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
7665,10,1,Transfer,2019-05-01 00:00:00.000,-575.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
8048,12,9,Transfer,2019-05-01 00:00:00.000,-369.35,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
8049,12,6,Transfer,2019-05-01 00:00:00.000,-45.0,,No end date,0,2019-05-02 00:00:00.000,0,1,Only once
